Ensembl_ID	start	end	gene_name	chromosome
ENSG00000231538	114828432	114833548	DPP10-AS3	2
ENSG00000235717	114833830	114835588	DPP10-AS2	2
ENSG00000254805	71690453	71690657	SNRPCP14	11
ENSG00000286776	115079354	115099092	AC093610.1	2
ENSG00000254972	71701268	71705404	AP003498.1	11
ENSG00000255319	71711740	71781183	ENPP7P8	11
ENSG00000235026	115126622	115161384	DPP10-AS1	2
ENSG00000285933	71745331	71747051	AP003498.2	11
ENSG00000158483	71787510	71801237	FAM86C1P	11
ENSG00000230391	115468056	115468938	RPSAP23	2
ENSG00000287451	115835129	115940291	AC016721.1	2
ENSG00000271667	116687218	116687387	AC104408.1	2
ENSG00000254978	71800541	71804640	ALG1L9P	11
ENSG00000224869	116726453	116726771	AC062016.1	2
ENSG00000226341	116751158	116751648	MTCYBP39	2
ENSG00000235871	116818086	116818761	AC062016.2	2
ENSG00000230158	117023918	117024867	MTND1P28	2
ENSG00000214534	71814045	71821548	ZNF705E	11
ENSG00000230950	117025077	117026118	MTND2P21	2
ENSG00000229294	65279456	65306521	AL139294.1	1
ENSG00000228898	117026537	117027024	MTCO1P43	2
ENSG00000234144	65298755	65298980	COX6CP13	1
ENSG00000184276	71833200	71837710	DEFB108B	11
ENSG00000239185	117139715	117139775	RNU7-190P	2
ENSG00000222624	65415816	65416006	RNU2-15P	1
ENSG00000227291	117180892	117181562	AC092170.1	2
ENSG00000252902	71845196	71845245	RNA5SP342	11
ENSG00000286370	117536387	117539464	AC064856.1	2
ENSG00000255157	71856277	71863658	DEFB130C	11
ENSG00000238207	117754139	117804174	AC009312.1	2
ENSG00000213625	65420587	65436007	LEPROT	1
ENSG00000254469	71865509	71928654	AP002495.1	11
ENSG00000150967	122920951	122981649	ABCB9	12
ENSG00000088205	117814691	117832377	DDX18	2
ENSG00000225805	71878453	71884561	DEFB131B	11
ENSG00000228915	71893410	71894433	OR7E128P	11
ENSG00000254593	71903194	71904081	OR7E126P	11
ENSG00000236255	117833937	117841658	AC009404.1	2
ENSG00000125631	117859427	117934942	HTR5BP	2
ENSG00000137522	71929018	71997597	RNF121	11
ENSG00000111325	122974580	122980043	OGFOD2	12
ENSG00000125633	117915478	118014133	CCDC93	2
ENSG00000255296	71938671	71939544	AP002490.2	11
ENSG00000116678	65420652	65641559	LEPR	1
ENSG00000224967	117934025	117934789	AC009303.1	2
ENSG00000235066	117995397	118055033	AC009303.2	2
ENSG00000237852	65486406	65494188	AC119800.1	1
ENSG00000224570	65576129	65578380	AC097063.1	1
ENSG00000285079	65703962	65714847	AL513493.1	1
ENSG00000272895	117998745	117999480	AC009303.3	2
ENSG00000239319	65761058	65761352	RN7SL854P	1
ENSG00000279227	118014174	118015673	AC009303.4	2
ENSG00000243510	118016385	118016669	RN7SL111P	2
ENSG00000125629	118088452	118110997	INSIG2	2
ENSG00000226856	118132128	118222250	THORLNC	2
ENSG00000137496	71998613	72005715	IL18BP	11
ENSG00000258910	118766965	118835110	LINC01956	2
ENSG00000163064	118842171	118847648	EN1	2
ENSG00000163913	129440036	129520507	IFT122	3
ENSG00000256028	122975320	122982907	AC026362.1	12
ENSG00000019169	118942166	118994660	MARCO	2
ENSG00000259094	118949306	118952983	AC013457.1	2
ENSG00000144119	119156243	119158751	C1QL2	2
ENSG00000264833	119169822	119170115	RN7SL468P	2
ENSG00000184588	65792514	66374579	PDE4B	1
ENSG00000115107	119223831	119265652	STEAP3	2
ENSG00000229867	119244422	119270714	STEAP3-AS1	2
ENSG00000227466	66042500	66050718	PDE4B-AS1	1
ENSG00000223152	66094461	66094546	RNU4-88P	1
ENSG00000186132	119302225	119366834	C2orf76	2
ENSG00000163914	129528639	129535344	RHO	3
ENSG00000182196	122980060	122982913	ARL6IP4	12
ENSG00000178804	129543214	129551467	H1-8	3
ENSG00000137497	72002864	72080693	NUMA1	11
ENSG00000118473	66533383	66751139	SGIP1	1
ENSG00000264720	66628440	66628517	MIR3117	1
ENSG00000248458	66665864	66677027	AL139147.1	1
ENSG00000004399	129555214	129606676	PLXND1	3
ENSG00000152760	66752459	66779047	TCTEX1D1	1
ENSG00000155368	119366921	119372560	DBI	2
ENSG00000172410	66797741	66801256	INSL5	1
ENSG00000239437	129591349	129591635	RN7SL752P	3
ENSG00000248659	129632019	129632492	AC023162.1	3
ENSG00000172765	129647792	129893606	TMCC1	3
ENSG00000090975	122983480	123150015	PITPNM2	12
ENSG00000171227	119429901	119438504	TMEM37	2
ENSG00000152763	66812885	66924856	DNAI4	1
ENSG00000265526	123010667	123010728	MIR4304	12
ENSG00000251497	123081384	123084744	PITPNM2-AS1	12
ENSG00000280381	123087256	123092821	AC026362.2	12
ENSG00000051825	123152320	123244014	MPHOSPH9	12
ENSG00000231080	66826942	66828558	AL592161.1	1
ENSG00000202412	129818932	129819033	RNY3P13	3
ENSG00000080293	119439843	119525301	SCTR	2
ENSG00000283509	129819777	129819876	U6	3
ENSG00000203644	129847048	129847957	AC083799.1	3
ENSG00000271270	129893811	129918575	TMCC1-AS1	3
ENSG00000250643	129954105	129969294	AC083906.3	3
ENSG00000231013	119476428	119487346	SCTR-AS1	2
ENSG00000170893	129974688	129977935	TRH	3
ENSG00000248459	129998531	129998936	AC083906.1	3
ENSG00000284731	130002789	130003007	AC083906.5	3
ENSG00000249869	130013182	130013541	AC083906.2	3
ENSG00000180770	130021553	130022520	OR7E129P	3
ENSG00000251178	130034553	130035539	OR7E21P	3
ENSG00000251610	130048143	130055920	AC083906.4	3
ENSG00000251287	130081831	130113227	ALG1L2	3
ENSG00000248243	130089433	130094304	LINC02014	3
ENSG00000253540	130099092	130111472	FAM86HP	3
ENSG00000249846	130111669	130201336	LINC02021	3
ENSG00000248618	130167790	130168030	ENPP7P3	3
ENSG00000288111	130181346	130188814	AC130888.1	3
ENSG00000250580	130199708	130199918	SNRPCP8	3
ENSG00000228252	130212823	130273806	COL6A4P2	3
ENSG00000249253	130293337	130293760	AC093004.1	3
ENSG00000163075	119544432	119662251	CFAP221	2
ENSG00000280120	123152324	123153377	AC073857.1	12
ENSG00000130921	123233436	123257960	C12orf65	12
ENSG00000144120	119679167	119686507	TMEM177	2
ENSG00000111328	123250112	123272334	CDK2AP1	12
ENSG00000172752	130345516	130484844	COL6A5	3
ENSG00000229326	119698623	119700151	RPL17P15	2
ENSG00000269980	123262060	123262402	AC068768.1	12
ENSG00000199845	123282916	123283034	RNA5SP375	12
ENSG00000206384	130560334	130678155	COL6A6	3
ENSG00000088179	119759922	119984899	PTPN4	2
ENSG00000139697	123289109	123364847	SBNO1	12
ENSG00000198160	66924895	66988619	MIER1	1
ENSG00000207189	123348999	123349100	Y_RNA	12
ENSG00000256092	123363868	123366113	SBNO1-AS1	12
ENSG00000284425	123364764	123364843	MIR8072	12
ENSG00000183955	123383773	123409353	KMT5A	12
ENSG00000233741	119993199	119993611	RPL27P7	2
ENSG00000116704	66999350	67054148	SLC35D1	1
ENSG00000150977	123410683	123436717	RILPL2	12
ENSG00000270445	123441517	123441852	COPS5P2	12
ENSG00000184209	123458088	123473154	SNRNP35	12
ENSG00000196455	130678934	130746829	PIK3R4	3
ENSG00000203963	67092165	67231853	C1orf141	1
ENSG00000222783	130811768	130812095	RN7SKP212	3
ENSG00000285631	130821184	130823914	AC097105.1	3
ENSG00000232829	130827659	130828376	GSTO3P	3
ENSG00000188026	123470054	123533719	RILPL1	12
ENSG00000252433	67102645	67102779	AL133320.1	1
ENSG00000275678	67121605	67123956	AL133320.2	1
ENSG00000274427	123515275	123515513	AC145423.1	12
ENSG00000278112	123519390	123519856	AC145423.2	12
ENSG00000266655	123536409	123536534	MIR3908	12
ENSG00000247373	123575891	123585115	TMED2-DT	12
ENSG00000086598	123584533	123598582	TMED2	12
ENSG00000162594	67138907	67259979	IL23R	1
ENSG00000253074	67196140	67196243	RNU6-586P	1
ENSG00000252116	67267601	67267726	RNU4ATAC4P	1
ENSG00000228523	67278052	67278779	DNAJB6P4	1
ENSG00000111364	123602077	123620943	DDX55	12
ENSG00000115109	120013077	120179119	EPB41L5	2
ENSG00000224789	120174885	120216544	AC012363.1	2
ENSG00000202046	120192245	120192357	Y_RNA	2
ENSG00000236878	120211054	120211715	MTATP6P26	2
ENSG00000227788	120211727	120212862	MTCO3P43	2
ENSG00000206897	123616708	123616840	SNORA9B	12
ENSG00000233286	120212935	120213275	MTND3P10	2
ENSG00000243104	120213344	120213631	MTND4LP14	2
ENSG00000234065	120213631	120214989	MTND4P26	2
ENSG00000223549	120215181	120217279	MTND5P28	2
ENSG00000226479	120217479	120223400	TMEM185B	2
ENSG00000111361	123620406	123633766	EIF2B1	12
ENSG00000081985	67307364	67398724	IL12RB2	1
ENSG00000144118	120240064	120294710	RALB	2
ENSG00000235840	120319007	120326298	AC012363.2	2
ENSG00000163083	120346136	120351803	INHBB	2
ENSG00000280409	120464335	120466218	LINC01101	2
ENSG00000237614	120542905	120545249	AC073257.2	2
ENSG00000232140	120552481	120558119	AC073257.1	2
ENSG00000201006	120651273	120651374	Y_RNA	2
ENSG00000229774	120686635	120710517	AC018866.1	2
ENSG00000142864	67407810	67430415	SERBP1	1
ENSG00000074047	120735623	120992653	GLI2	2
ENSG00000111358	123633739	123662604	GTF2H3	12
ENSG00000223263	67417214	67417318	RNU6-387P	1
ENSG00000235200	67522299	67532612	LINC01702	1
ENSG00000207504	67541127	67541233	RNU6-1031P	1
ENSG00000238139	67561073	67561446	AL590559.1	1
ENSG00000242482	67656831	67657129	RN7SL392P	1
ENSG00000232048	67660155	67661013	HNRNPCP9	1
ENSG00000116717	67685201	67688334	GADD45A	1
ENSG00000271709	120866378	120867403	AC017033.1	2
ENSG00000201584	121040610	121040710	Y_RNA	2
ENSG00000234455	121081437	121088726	AC067960.1	2
ENSG00000236145	121178327	121182580	AC079988.1	2
ENSG00000172380	67701475	67833467	GNG12	1
ENSG00000238778	67772593	67772653	RNU7-80P	1
ENSG00000232284	67832303	68202987	GNG12-AS1	1
ENSG00000251143	72014291	72020910	AP002490.1	11
ENSG00000207012	72047873	72047951	RNU6-72P	11
ENSG00000263742	72072228	72072302	MIR3165	11
ENSG00000235055	68043330	68044233	AL157407.1	1
ENSG00000115112	121216587	121285202	TFCP2L1	2
ENSG00000162595	68045886	68051631	DIRAS3	1
ENSG00000232723	121309995	121310412	RPS17P7	2
ENSG00000228431	68049360	68049745	ARL5AP3	1
ENSG00000284922	72080331	72110782	AP000812.4	11
ENSG00000279953	123649068	123650485	AC117503.3	12
ENSG00000278861	123655528	123656128	AC117503.2	12
ENSG00000168778	123671113	123708399	TCTN2	12
ENSG00000116729	68098473	68233120	WLS	1
ENSG00000184154	72080337	72096895	LRTOMT	11
ENSG00000234383	68161761	68163090	CTBP2P8	1
ENSG00000221203	68183518	68183610	MIR1262	1
ENSG00000229133	68242474	68243055	RPS7P4	1
ENSG00000225242	68282388	68282622	COX6B1P7	1
ENSG00000237622	68375327	68375663	ELOCP18	1
ENSG00000255839	123707602	123708386	AC117503.1	12
ENSG00000229440	68381441	68381657	AL139413.1	1
ENSG00000116745	68428822	68449954	RPE65	1
ENSG00000185344	123712353	123761755	ATP6V0A2	12
ENSG00000074054	121337776	121649476	CLASP1	2
ENSG00000286092	123713408	123723169	AC117503.5	12
ENSG00000239215	123721246	123721639	RPL27P12	12
ENSG00000280300	123754246	123754794	AC117503.4	12
ENSG00000149357	72085895	72103297	LAMTOR1	11
ENSG00000024526	68474152	68497221	DEPDC1	1
ENSG00000284844	72105924	72109329	AP000812.3	11
ENSG00000233589	68479129	68483539	AL138789.1	1
ENSG00000234264	68496676	68538627	DEPDC1-AS1	1
ENSG00000225167	68514375	68514669	TXNP2	1
ENSG00000285041	68633701	68640425	AL035412.1	1
ENSG00000285407	68679202	68943452	AL033530.1	1
ENSG00000285473	68974010	69023558	AL691520.1	1
ENSG00000223883	69055838	69229607	LINC01707	1
ENSG00000265451	121530422	121532705	AC012447.1	2
ENSG00000110200	72106378	72112780	ANAPC15	11
ENSG00000264229	121530881	121531007	RNU4ATAC	2
ENSG00000222467	121603073	121603164	Y_RNA	2
ENSG00000235446	69215835	69249477	LINC02791	1
ENSG00000229639	69433255	69435409	LINC01758	1
ENSG00000287453	69551848	69563715	AL359894.1	1
ENSG00000236859	121649320	121728563	NIFK-AS1	2
ENSG00000230993	121658475	121658973	RPL12P15	2
ENSG00000197653	123762188	123935720	DNAH10	12
ENSG00000279721	121688203	121689714	AC018737.2	2
ENSG00000213239	121708512	121709115	NPM1P32	2
ENSG00000033122	69567922	70151945	LRRC7	1
ENSG00000155438	121726945	121736911	NIFK	2
ENSG00000119242	123918660	123972831	CCDC92	12
ENSG00000211460	121737103	121767853	TSN	2
ENSG00000270615	69606855	69608301	SGO1P1	1
ENSG00000287283	69706950	69710274	AL117353.1	1
ENSG00000240692	69879592	69879895	RN7SL538P	1
ENSG00000229359	69919322	69920317	PIN1P1	1
ENSG00000237919	70013982	70031222	LRRC7-AS1	1
ENSG00000250091	123925461	123934984	DNAH10OS	12
ENSG00000270130	123960717	123961244	AC068790.7	12
ENSG00000270048	123962555	123962817	AC068790.4	12
ENSG00000269997	123966077	123966629	AC068790.3	12
ENSG00000269938	123968023	123968579	AC068790.2	12
ENSG00000270061	123969990	123970344	AC068790.5	12
ENSG00000270095	123971457	123971714	AC068790.6	12
ENSG00000066557	70144805	70205579	LRRC40	1
ENSG00000270798	121743479	121745921	AC018737.1	2
ENSG00000244389	70180144	70180440	RN7SL242P	1
ENSG00000224655	121779133	121809962	LINC01823	2
ENSG00000179195	123971845	124015439	ZNF664	12
ENSG00000286481	121902501	122887691	AC011246.1	2
ENSG00000287871	122503366	122505118	AC073632.1	2
ENSG00000237856	123065321	123067722	AC062020.1	2
ENSG00000232740	123066151	123073481	LINC01826	2
ENSG00000274874	123973215	124088594	AC068790.8	12
ENSG00000287854	123421486	123438693	AC073409.2	2
ENSG00000226708	123443266	123444445	AC073409.1	2
ENSG00000235640	123695302	123697396	ELOAP1	2
ENSG00000178882	123973241	124316024	RFLNA	12
ENSG00000227738	123762171	123763071	PSMD14P1	2
ENSG00000279874	123850522	123850695	AC064859.1	2
ENSG00000223118	123869256	123869570	RN7SKP102	2
ENSG00000228400	124011984	124025173	AC079154.1	2
ENSG00000256827	124005871	124006225	AC068790.1	12
ENSG00000275389	124085761	124088598	AC068790.9	12
ENSG00000256596	124206228	124209018	AC026358.1	12
ENSG00000155052	124025287	124915287	CNTNAP5	2
ENSG00000116754	70205682	70253052	SRSF11	1
ENSG00000110203	72114869	72139892	FOLR3	11
ENSG00000238046	124680722	124680916	MTND5P22	2
ENSG00000286384	124695242	124696530	AC019159.2	2
ENSG00000270815	124778454	124778640	AC019159.1	2
ENSG00000252674	124932915	124933020	RNA5SP102	2
ENSG00000206726	124989219	124989325	RNU6-259P	2
ENSG00000286206	125665331	125717150	AC097499.2	2
ENSG00000235491	125710969	125765842	LINC01889	2
ENSG00000257075	72131282	72131907	RPEP6	11
ENSG00000228988	70218589	70221023	AL353771.1	1
ENSG00000224410	125823108	125823315	AC097499.1	2
ENSG00000256518	72158822	72159734	FOLR1P1	11
ENSG00000204971	72163322	72209241	AP000812.1	11
ENSG00000226813	126109761	126118023	LINC01941	2
ENSG00000286515	126154583	126203372	AC142116.2	2
ENSG00000255860	72172455	72177954	AP000812.2	11
ENSG00000235774	126308494	126343992	AC023347.1	2
ENSG00000118454	70258999	70354734	ANKRD13C	1
ENSG00000236655	126311466	126311927	SLC6A14P3	2
ENSG00000213236	126557435	126558162	YWHAZP2	2
ENSG00000197568	70354805	70385339	HHLA3	1
ENSG00000288524	126640708	126646233	AC013474.2	2
ENSG00000226088	70359562	70360437	HHLA3-AS1	1
ENSG00000116761	70411218	70439851	CTH	1
ENSG00000110195	72189558	72196323	FOLR1	11
ENSG00000278636	70430896	70431178	Metazoa_SRP	1
ENSG00000271992	70445071	70445536	AL354872.1	1
ENSG00000233020	70530526	70531492	CHORDC1P5	1
ENSG00000237033	70660657	70661265	CASP3P1	1
ENSG00000136732	126656133	126696667	GYPC	2
ENSG00000229051	70706441	70786468	LINC01788	1
ENSG00000226208	70715933	70720289	AL513285.1	1
ENSG00000235128	126679622	126680420	AC013474.1	2
ENSG00000206963	126702839	126702942	RNU6-675P	2
ENSG00000237524	126898864	126902097	TEX51	2
ENSG00000050628	70852353	71047808	PTGER3	1
ENSG00000238788	127017421	127017482	RNU7-182P	2
ENSG00000260634	127024252	127025723	AC012508.2	2
ENSG00000286971	127024866	127033948	AC012508.3	2
ENSG00000260163	127025211	127029686	AC012508.1	2
ENSG00000165457	72216601	72221950	FOLR2	11
ENSG00000196498	124324415	124567589	NCOR2	12
ENSG00000235782	70947379	70951493	AL031429.1	1
ENSG00000269933	71005854	71006502	AL031429.2	1
ENSG00000235079	71048855	71067184	ZRANB2-AS1	1
ENSG00000165458	72223701	72239147	INPPL1	11
ENSG00000275967	124337181	124337242	MIR6880	12
ENSG00000255965	124383381	124383510	AC073916.1	12
ENSG00000132485	71063291	71081289	ZRANB2	1
ENSG00000214650	124513222	124516798	AC073592.1	12
ENSG00000279527	124529722	124530228	AC073592.7	12
ENSG00000279071	124537844	124539677	AC073592.3	12
ENSG00000280354	124542503	124542873	AC073592.9	12
ENSG00000279121	124555905	124556432	AC073592.5	12
ENSG00000279334	124561869	124562283	AC073592.6	12
ENSG00000280097	124593181	124593691	AC073592.8	12
ENSG00000278973	124622290	124623069	AC073592.2	12
ENSG00000207721	71067631	71067716	MIR186	1
ENSG00000280444	124623391	124623987	AC073592.10	12
ENSG00000279087	124637999	124638444	AC073592.4	12
ENSG00000279931	124725524	124725934	AC073593.1	12
ENSG00000229956	71081324	71489976	ZRANB2-AS2	1
ENSG00000017260	130850595	131016712	ATP2C1	3
ENSG00000226324	71367054	71367303	AL358453.1	1
ENSG00000073060	124776856	124882668	SCARB1	12
ENSG00000165462	72239077	72245664	PHOX2A	11
ENSG00000172260	71395943	72282539	NEGR1	1
ENSG00000231985	71570956	71573558	AL354949.1	1
ENSG00000228286	72249856	72251288	AP000593.2	11
ENSG00000271618	71738173	71738354	AL359821.1	1
ENSG00000285864	72261731	72290688	AP000593.4	11
ENSG00000228853	71794232	71837012	NEGR1-IT1	1
ENSG00000233994	72274552	72275159	GDI2P2	1
ENSG00000213365	72280151	72281178	AP000593.1	11
ENSG00000286863	72283170	72753772	AL513166.1	1
ENSG00000227207	72301472	72301829	RPL31P12	1
ENSG00000225087	72636547	72899240	AL583808.1	1
ENSG00000287242	124786783	124808790	AC073593.2	12
ENSG00000252008	124901512	124901611	RNU6-927P	12
ENSG00000212366	72717663	72717769	RNU6-1246P	1
ENSG00000227016	72765031	72791282	LINC02796	1
ENSG00000284095	130868004	130869357	AC055733.4	3
ENSG00000150991	124911604	124917368	UBC	12
ENSG00000250592	130899414	130929976	AC055733.2	3
ENSG00000285808	72793104	72854475	LINC02797	1
ENSG00000252894	130914340	130914452	Y_RNA	3
ENSG00000280317	72979014	72979314	AL732618.1	1
ENSG00000249098	130918226	130919120	AC055733.1	3
ENSG00000229636	73104792	73106282	KRT8P21	1
ENSG00000251579	130927754	130928276	AC055733.3	3
ENSG00000251825	73191604	73191855	RN7SKP19	1
ENSG00000233973	73305609	73355253	LINC01360	1
ENSG00000223479	73635216	73715214	LINC02238	1
ENSG00000265345	124915547	124915659	MIR5188	12
ENSG00000241129	124935455	124935895	RPL22P19	12
ENSG00000034533	131013875	131027649	ASTE1	3
ENSG00000200601	73749517	73749623	RNA5SP50	1
ENSG00000285778	73787370	73915340	AL591463.1	1
ENSG00000150990	124946825	124989131	DHX37	12
ENSG00000252005	73883714	73883822	RNU4ATAC8P	1
ENSG00000162620	74026015	74198187	LRRIQ3	1
ENSG00000184992	124993645	125031231	BRI3BP	12
ENSG00000280634	125025434	125027410	THRIL	12
ENSG00000256093	125056359	125056581	AC122688.1	12
ENSG00000254685	74198212	74234086	FPGT	1
ENSG00000081760	125065434	125143333	AACS	12
ENSG00000162129	72285495	72434680	CLPB	11
ENSG00000114670	131026850	131350465	NEK11	3
ENSG00000255843	72302139	72302965	AP000593.3	11
ENSG00000279233	125138245	125141711	AC122688.3	12
ENSG00000256739	72351347	72353210	AP002892.2	11
ENSG00000256814	125150058	125151394	AC122688.2	12
ENSG00000255672	72354516	72363555	AP002892.1	11
ENSG00000287240	125159331	125160397	AC122688.5	12
ENSG00000256403	72410716	72412079	AP003785.1	11
ENSG00000280117	125160525	125164918	AC122688.4	12
ENSG00000237408	72478221	72479237	ART2BP	11
ENSG00000238048	72519986	72521733	ART2P	11
ENSG00000139364	125186836	125662377	TMEM132B	12
ENSG00000276109	72551049	72551919	AP005019.2	11
ENSG00000274664	72562044	72562554	AP005019.1	11
ENSG00000227467	72570660	72573229	LINC01537	11
ENSG00000250129	131053317	131072339	AC116424.1	3
ENSG00000201550	131092821	131092927	RNU6-726P	3
ENSG00000250608	131325092	131381656	AC010210.1	3
ENSG00000279462	125300936	125301917	AC093028.1	12
ENSG00000259030	74198235	74544393	FPGT-TNNI3K	1
ENSG00000280125	125808668	125809808	AC005252.2	12
ENSG00000286209	125858132	125880724	AC005252.4	12
ENSG00000246082	131361898	131365122	NUDT16P1	3
ENSG00000280415	125858862	125861119	AC005252.3	12
ENSG00000271184	125900421	125901483	AC005252.1	12
ENSG00000249267	125958688	125983665	LINC00939	12
ENSG00000198585	131381671	131388830	NUDT16	3
ENSG00000261167	131455126	131458598	AC107027.3	3
ENSG00000275212	125983702	126043485	LINC02826	12
ENSG00000284848	126094112	126177632	LINC02359	12
ENSG00000280364	126106459	126107047	AC005858.2	12
ENSG00000280398	126130166	126130865	AC005858.3	12
ENSG00000280272	126141952	126142377	AC005858.1	12
ENSG00000286386	126165730	126191406	AC005888.1	12
ENSG00000255595	126191151	126434227	AC007368.1	12
ENSG00000114686	131462212	131502983	MRPL3	3
ENSG00000116783	74235387	74544428	TNNI3K	1
ENSG00000256494	126400792	126405528	LINC02825	12
ENSG00000237324	74341579	74378802	AC093158.1	1
ENSG00000233894	74468195	74469543	AC105271.1	1
ENSG00000249020	131479097	131479233	SNORA58	3
ENSG00000248468	131502573	131520880	AC107027.1	3
